logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,h_log_pbo,GCUT_SMR_2,h_logS,h_ema,rsynth,balabanJ,BCUT_PEOE_1,BCUT_SLOGP_3,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,chi1v,PEOE_RPC+,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,BCUT_PEOE_0,PEOE_VSA_FPOS,VDistEq,SlogP_VSA4,PEOE_VSA_FNEG,weinerPath,SMR,PEOE_VSA-0,petitjean,PEOE_PC-,petitjeanSC,lip_violation,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,weinerPol,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,zagreb,chi0,opr_violation,SlogP_VSA2,mr,VAdjEq,SMR_VSA6,vdw_vol,diameter,vsa_other,SlogP_VSA3,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,VAdjMa,opr_brigid,h_pstates,b_heavy,rings,a_nN,a_heavy,SlogP_VSA1,lip_acc,a_nC,a_acc,opr_nring,ast_violation_ext,PEOE_VSA-3,ast_violation,logPapp
5.1259999,-8.1415997,15.808495,-0.2105021,0.093201838,0.47790247,-0.433658,0.60442001,9.1457396,0.14468977,-8.4610338,11.608788,0.21153846,2.0720022,-0.49168384,2.7206581,-0.33279231,13.799149,15.047679,0.05597223,19.540421,0.082125798,174.01768,276.89996,-2.4525673,0.4340373,67.397217,-2.7099838,0.76885867,3.7692082,12.007167,0.2311413,9695.0,20.18034,81.251015,0.44444445,-3.3444273,0.80000001,2.0,23.92569,81.401527,724.98798,3.3444273,24.763365,83.0,143.17329,124.48676,28.64769,20.607464,11.198781,254.0,38.371304,3.0,159.10117,20.519848,0.24202083,123.7506,852.20703,18.0,77.697189,92.197891,81.401527,46.382717,88.215919,5.0,6.0,6.0,6.0,34.0,6.0,6.7548876,28.0,1.0,54.0,3.0,6.0,52.0,44.049957,12.0,40.0,6.0,2.0,5.0,0.0,3.0,-5.97
5.0419998,-8.1415997,15.808495,-0.20524327,0.093185768,0.47733048,-0.41996399,0.60331541,9.1457243,0.14393182,-8.4484529,11.61401,0.26923078,2.058795,-0.4892318,2.7206438,-0.33220524,13.654991,14.903522,0.053273782,19.396263,0.082108654,174.01768,239.16316,-2.4537909,0.43399259,67.397217,-2.7110724,0.76885867,3.7844067,16.417963,0.2311413,9745.0,20.17334,81.251015,0.41176471,-3.3450038,0.69999999,2.0,23.283419,81.401527,724.98798,3.3450038,24.619207,83.0,143.17329,124.48676,28.810825,20.607462,11.196127,256.0,38.534439,3.0,159.10117,20.486073,0.24202083,123.7506,852.20703,17.0,77.697189,92.197891,81.401527,46.382717,88.215919,4.0,6.0,6.0,6.0,34.0,6.0,6.7548876,28.0,1.0,54.0,3.0,6.0,52.0,44.049957,12.0,40.0,6.0,2.0,5.0,0.0,3.0,-5.29
5.4840002,-8.3433704,0.0,-0.20520864,0.093120597,0.47732168,-0.41967902,0.60330367,9.145752,0.14390483,-8.756794,11.615934,0.28301886,2.0368829,-0.48916164,2.7206621,-0.3321999,14.154991,15.403522,0.053258058,19.896263,0.08205124,174.01768,258.03159,-2.4552958,0.43399152,67.397217,-2.7132306,0.77361232,3.8538115,16.417963,0.22638765,10431.0,20.63504,81.251015,0.44444445,-3.3473449,0.80000001,2.0,24.0448,81.401527,739.01501,3.3473449,25.119207,84.0,143.17329,127.58034,29.517933,21.061852,11.245609,260.0,39.241547,3.0,159.10117,20.952929,0.23842676,123.7506,870.7345,18.0,77.697189,92.197891,81.401527,47.375866,88.215919,4.0,6.0,6.0,6.0,35.0,6.0,6.7813597,28.0,1.0,55.0,3.0,6.0,53.0,44.049957,12.0,41.0,6.0,2.0,5.0,0.0,3.0,-6.02
4.7379999,-8.15695,8.458519,-0.20780808,0.090155378,0.45193091,-0.44954938,0.60822266,9.3325748,0.13359149,-8.3152161,12.528757,0.28301886,2.0368829,-0.47477391,2.7206368,-0.30960304,13.301437,14.495273,0.053121988,19.535509,0.07541848,95.270432,220.29475,-2.4537077,0.48298663,89.455688,-2.710315,0.8759284,3.8538115,13.232388,0.12407161,10431.0,20.35244,0.0,0.44444445,-3.6417308,0.80000001,2.0,24.0448,83.905281,740.987,3.6417308,25.119207,84.0,143.17329,125.28875,28.810825,20.812647,11.245609,260.0,39.241547,3.0,159.10117,20.67433,0.23842676,144.67685,862.86841,18.0,77.697189,113.12415,81.401527,47.375866,88.215919,4.0,6.0,6.0,6.0,34.0,7.0,6.7813597,28.0,1.0,55.0,3.0,6.0,53.0,44.049957,13.0,40.0,7.0,2.0,5.0,0.0,3.0,-5.89
3.4590001,-6.67342,20.299505,-0.19528247,0.083530836,0.3937687,-0.41869253,0.51390624,8.4801235,0.11540987,-8.0065126,13.701923,0.28301886,2.0380638,-0.43350908,2.7206619,-0.2616407,12.821657,13.403522,-0.003966918,19.726542,0.073601417,102.18771,204.24437,-2.4552526,0.35706034,101.29668,-2.7130158,0.86789745,3.8539171,16.417963,0.13210256,10430.0,20.339741,0.0,0.44444445,-3.731637,0.80000001,2.0,23.416204,90.822563,743.00696,3.731637,25.013054,83.0,143.17329,126.26034,28.396612,20.897398,11.245438,262.0,39.404682,3.0,159.10117,20.654259,0.23842676,123.7506,860.22229,18.0,77.697189,92.197891,81.401527,47.375866,34.428715,4.0,5.0,5.0,6.0,33.0,6.0,6.7813597,27.0,1.010209,55.0,3.0,8.0,53.0,62.489536,14.0,39.0,7.0,2.0,5.0,9.4210396,3.0,-5.3
5.0749998,-8.3500795,15.808495,-0.21435899,0.093169987,0.57358199,-0.46516714,0.70866913,12.210558,0.16087684,-9.0269651,11.59954,0.24074075,1.7453196,-0.52410096,2.7205532,-0.38844064,13.856279,16.065317,0.059367556,19.597551,0.082097739,253.06017,326.95026,-2.4495218,0.54328179,67.397217,-2.7047589,0.66583008,3.7764435,15.192742,0.33416992,10604.0,20.776239,160.29349,0.44444445,-3.3455706,0.80000001,2.0,23.555555,81.401527,744.97797,3.3455706,25.781004,87.0,143.17329,125.33958,29.639254,21.248428,11.310425,270.0,39.362869,3.0,159.10117,21.169819,0.23812568,105.31101,881.26758,18.0,77.697189,73.758316,81.401527,46.686981,176.43184,4.0,12.0,12.0,6.0,36.0,6.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-6.06
3.1099999,-6.8131099,15.808495,-0.20364064,0.081811547,0.39112264,-0.41597533,0.50583994,7.0944676,0.11397151,-7.5168276,13.628955,0.094339624,2.0455284,-0.43187529,2.7206635,-0.2755971,13.244308,13.587025,0.043150008,20.045767,0.070280023,106.3336,188.68405,-2.4561908,0.34901339,67.397217,-2.7146952,0.86196613,3.8359201,13.232388,0.13803387,10383.0,20.201839,0.0,0.41176471,-3.9079924,0.69999999,2.0,23.416204,94.968445,746.00696,3.9079924,25.029892,84.0,167.03551,126.62913,28.10372,20.729342,11.247251,262.0,39.404682,3.0,182.96339,20.497822,0.23842676,165.88853,855.7121,17.0,90.646713,129.07704,94.968445,47.375866,0.0,4.0,0.0,0.0,7.0,32.0,7.0,6.7813597,27.0,1.0,55.0,3.0,7.0,53.0,52.433056,14.0,39.0,7.0,2.0,4.0,0.0,2.0,-6.27
5.4320002,-8.7565498,15.808495,-0.21413864,0.093201809,0.52809483,-0.45432523,0.66271555,9.14573,0.16031869,-8.8424358,11.608143,0.24074075,1.7451291,-0.5237813,2.8738599,-0.36624888,14.816787,16.065317,0.057081472,20.55806,0.082125783,174.01768,314.63678,-2.5599172,0.48370054,67.397217,-2.8154349,0.77020693,3.7764435,16.417963,0.2297931,10604.0,20.88534,81.251015,0.44444445,-3.3444281,0.80000001,2.0,23.555555,81.401527,751.026,3.3444281,25.781004,87.0,143.17329,129.34033,29.639254,21.346403,11.310425,270.0,39.362869,3.0,159.10117,21.239098,0.23812568,123.7506,881.26758,18.0,77.697189,92.197891,81.401527,46.686981,88.215919,4.0,6.0,6.0,6.0,36.0,6.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-6.82
4.0240002,-7.3535299,15.808495,-0.21333916,0.095661439,0.51031446,-0.44054529,0.64459229,9.1457033,0.15766153,-7.9551477,13.022713,0.09259259,1.7451291,-0.51742929,2.7350092,-0.35547626,13.816787,15.065317,0.056403965,20.13541,0.074269556,176.52144,258.03159,-2.5151169,0.46847591,67.397217,-2.7637444,0.76665264,3.7764435,16.417963,0.23334733,10604.0,20.58214,81.251015,0.44444445,-3.6982012,0.80000001,2.0,23.555555,83.905281,752.99799,3.6982012,25.781004,87.0,154.17319,127.04875,28.932146,21.072111,11.310425,270.0,39.362869,3.0,170.10106,20.964355,0.23812568,165.6031,873.40149,18.0,77.697189,134.05042,81.401527,46.686981,88.215919,4.0,6.0,6.0,6.0,35.0,7.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,13.0,41.0,7.0,3.0,5.0,0.0,3.0,-5.07
5.1630001,-8.4115496,31.616989,-0.21428958,0.09240149,0.57345259,-0.46415162,0.70873684,12.210652,0.16081972,-9.2091379,11.605992,0.25454545,1.7318752,-0.52383578,2.7205396,-0.38865185,14.356279,16.565317,0.059172608,20.097551,0.081420571,255.26871,327.37909,-2.4502194,0.54071766,67.397217,-2.706044,0.66980654,3.8240807,15.192742,0.33019343,11281.0,21.242439,162.50203,0.44444445,-3.3733954,0.80000001,2.0,24.304758,81.401527,759.005,3.3733954,26.281004,88.0,143.17329,128.43317,30.346359,21.702826,11.361096,274.0,40.069973,3.0,159.10117,21.637291,0.23466173,123.7506,899.79504,18.0,77.697189,92.197891,81.401527,47.675388,176.43184,4.0,12.0,12.0,6.0,37.0,6.0,6.8579812,34.0,1.0,58.0,4.0,6.0,55.0,44.049957,12.0,43.0,6.0,3.0,5.0,0.0,3.0,-5.35
4.4640002,-8.6027002,15.808495,-0.20782173,0.094570205,0.44546774,-0.42955291,0.57945764,11.363142,0.13298115,-8.9344358,12.96086,0.18181819,1.7165054,-0.46996135,2.7205365,-0.31016749,13.496742,15.306899,0.054908309,19.934938,0.074417189,212.55551,255.58113,-2.4502831,0.47874093,125.11412,-2.7058108,0.72477013,3.8827872,12.007167,0.27522987,11389.0,21.16604,117.28508,0.5,-3.6908646,1.0,2.0,23.700937,83.905281,762.99298,3.6908646,26.229692,91.0,154.17319,127.47517,29.802389,21.484571,11.352308,276.0,40.233112,3.0,170.10106,21.404997,0.23466173,144.67685,891.92902,20.0,77.697189,113.12415,81.401527,47.675388,128.64822,4.0,11.0,10.0,6.0,36.0,7.0,6.8579812,33.0,1.0,58.0,4.0,6.0,55.0,44.049957,13.0,42.0,7.0,3.0,5.0,0.0,3.0,-5.65
5.605,-8.6133204,15.808495,-0.21427755,0.092337415,0.57340789,-0.46399581,0.70875943,12.21068,0.16081144,-9.5174208,11.607915,0.26785713,1.7160783,-0.52382755,2.7205486,-0.38868129,14.856279,17.065317,0.059151705,20.597551,0.08136411,255.26871,346.2475,-2.4509232,0.5406363,67.397217,-2.7073016,0.67642325,3.8810139,15.192742,0.32357678,12013.0,21.70414,162.50203,0.44444445,-3.3757362,0.80000001,2.0,25.059376,81.401527,773.03198,3.3757362,26.781004,89.0,143.17329,131.52675,31.053467,22.157215,11.409142,278.0,40.777081,3.0,159.10117,22.104517,0.23130681,123.7506,918.32257,18.0,77.697189,92.197891,81.401527,48.664177,176.43184,4.0,12.0,12.0,6.0,38.0,6.0,6.8826432,34.0,1.0,59.0,4.0,6.0,56.0,44.049957,12.0,44.0,6.0,3.0,5.0,0.0,3.0,-6.57
4.8590002,-8.4268999,24.267014,-0.21340631,0.089457951,0.57055467,-0.50576985,0.70710075,12.397503,0.16701755,-9.076087,12.520621,0.26785713,1.7160783,-0.53659618,2.720536,-0.38811776,14.002726,16.157068,0.060080461,20.236797,0.074837774,176.52144,308.51068,-2.450181,0.53437549,89.455688,-2.7056227,0.77601421,3.8810139,12.007167,0.22398581,12013.0,21.421539,81.251015,0.44444445,-3.6701221,0.80000001,2.0,25.059376,83.905281,775.00397,3.6701221,26.781004,89.0,143.17329,129.23517,30.346359,21.908012,11.409142,278.0,40.777081,3.0,159.10117,21.825739,0.23130681,144.67685,910.45648,18.0,77.697189,113.12415,81.401527,48.664177,176.43184,4.0,12.0,12.0,6.0,37.0,7.0,6.8826432,34.0,1.0,59.0,4.0,6.0,56.0,44.049957,13.0,43.0,7.0,3.0,5.0,0.0,3.0,-6.33
6.3850002,-10.01948,15.808495,-0.21060729,0.093201838,0.4779498,-0.43384212,0.61212605,11.363297,0.14702743,-9.9445763,11.608365,0.19642857,1.7235044,-0.49852368,2.7206583,-0.3328664,15.203849,17.014006,0.056821235,20.945122,0.082125798,210.05176,312.18634,-2.4525642,0.48898962,67.397217,-2.7099779,0.73373991,3.8933294,12.007167,0.26626009,11965.0,21.930941,117.28508,0.5,-3.3444273,1.0,2.0,24.444445,81.401527,775.04797,3.3444273,26.729692,92.0,143.17329,132.86034,31.216602,22.213268,11.406269,280.0,40.940216,4.0,159.10117,22.141964,0.23130681,123.7506,918.32257,20.0,77.697189,92.197891,81.401527,48.664177,128.64822,5.0,11.0,10.0,6.0,38.0,6.0,6.8826432,33.0,1.0,59.0,4.0,6.0,56.0,44.049957,12.0,44.0,6.0,3.0,5.0,0.0,3.0,-8.59
3.5799999,-6.9433699,36.108002,-0.20776929,0.082900107,0.44540349,-0.44576821,0.66535544,11.545052,0.16079907,-8.7671404,13.693895,0.26785713,1.7170162,-0.47779542,2.7205484,-0.31006464,13.522945,15.065317,0.054454003,20.42783,0.073048323,183.43874,292.4603,-2.4509022,0.3997238,101.29668,-2.7071705,0.76890308,3.8811026,15.192742,0.23109695,12012.0,21.40884,81.251015,0.44444445,-3.7600284,0.80000001,2.0,24.444445,90.822563,777.02399,3.7600284,26.67485,88.0,143.17329,130.20676,29.932146,21.992762,11.408989,280.0,40.940216,3.0,159.10117,21.809105,0.23130681,123.7506,907.81036,18.0,77.697189,92.197891,81.401527,48.664177,122.64464,4.0,11.0,11.0,6.0,36.0,6.0,6.8826432,33.0,1.0102075,59.0,4.0,8.0,56.0,62.489536,14.0,42.0,7.0,3.0,5.0,9.4210396,3.0,-5.22
3.2309999,-7.0830598,31.616989,-0.21336116,0.081221476,0.51040411,-0.44307661,0.64467317,10.159395,0.1576612,-8.2774887,13.620931,0.089285716,1.7228523,-0.51743972,2.7205493,-0.35552076,13.945596,15.24882,0.057494204,20.747055,0.069775656,187.58461,276.89996,-2.4513621,0.46849027,67.397217,-2.7082484,0.76272225,3.8663588,12.007167,0.23727773,11962.0,21.270941,81.251015,0.44444445,-3.9363837,0.80000001,2.0,24.444445,94.968445,780.02399,3.9363837,26.691687,89.0,167.03551,130.57555,29.639254,21.824707,11.41054,280.0,40.940216,3.0,182.96339,21.653542,0.23130681,165.88853,903.30017,18.0,90.646713,129.07704,94.968445,48.664177,88.215919,4.0,6.0,6.0,7.0,35.0,7.0,6.8826432,33.0,1.0,59.0,4.0,7.0,56.0,52.433056,14.0,42.0,7.0,3.0,4.0,0.0,2.0,-6.03
6.3340001,-10.22796,15.808495,-0.2144462,0.093169987,0.58008534,-0.46225309,0.7164039,14.428116,0.16308288,-10.510528,11.599116,0.22413793,1.5104961,-0.53028667,2.7205534,-0.39283288,15.26098,18.031643,0.059979487,21.002253,0.082097739,289.09424,362.23663,-2.4495206,0.54370844,67.397217,-2.704756,0.63558662,3.889082,15.192742,0.36441341,12966.0,22.52684,196.32756,0.5,-3.3455706,1.0,3.0,24.168739,81.401527,795.03796,3.3455706,27.74733,96.0,143.17329,133.71317,32.208168,22.854231,11.511728,296.0,41.931782,4.0,159.10117,22.788315,0.2277095,105.31101,947.38312,20.0,77.697189,73.758316,81.401527,49.022373,216.86414,4.0,17.0,16.0,6.0,40.0,6.0,6.9541965,39.0,1.0,62.0,5.0,6.0,58.0,44.049957,12.0,46.0,6.0,4.0,5.0,0.0,3.0,-7.78
6.691,-10.63443,15.808495,-0.2170347,0.093201809,0.52945822,-0.45106474,0.66407001,11.363289,0.16260017,-10.325981,11.607719,0.22413793,1.5103539,-0.53023368,2.8738601,-0.37016174,16.221487,18.031643,0.058001131,21.962759,0.082125783,210.05176,349.92316,-2.5599163,0.50442618,67.397217,-2.8154335,0.7352224,3.889082,16.417963,0.2647776,12966.0,22.635941,117.28508,0.5,-3.3444281,1.0,3.0,24.168739,81.401527,801.086,3.3444281,27.74733,96.0,143.17329,137.71393,32.208168,22.952208,11.511728,296.0,41.931782,4.0,159.10117,22.860123,0.2277095,123.7506,947.38312,20.0,77.697189,92.197891,81.401527,49.022373,128.64822,4.0,11.0,10.0,6.0,40.0,6.0,6.9541965,39.0,1.0,62.0,5.0,6.0,58.0,44.049957,12.0,46.0,6.0,4.0,5.0,0.0,3.0,-8.71
5.283,-9.23141,15.808495,-0.21347767,0.095661439,0.51036692,-0.43565923,0.64472151,11.363262,0.16108224,-9.4386959,13.022287,0.086206898,1.5103539,-0.52713239,2.7350125,-0.35554013,15.221487,17.031643,0.056931794,21.54011,0.074269556,212.55551,293.31793,-2.5151138,0.49920803,67.397217,-2.7637398,0.73179424,3.889082,16.417963,0.26820576,12966.0,22.332741,117.28508,0.5,-3.6982012,1.0,2.0,24.168739,83.905281,803.05798,3.6982012,27.74733,96.0,154.17319,135.42233,31.50106,22.677916,11.511728,296.0,41.931782,3.0,170.10106,22.586603,0.2277095,165.6031,939.51703,20.0,77.697189,134.05042,81.401527,49.022373,128.64822,4.0,11.0,10.0,6.0,39.0,7.0,6.9541965,39.0,1.0,62.0,5.0,6.0,58.0,44.049957,13.0,45.0,7.0,4.0,5.0,0.0,3.0,-5.53
6.4219999,-10.28943,31.616989,-0.21437816,0.09240149,0.57963502,-0.46097633,0.71657908,14.428211,0.16308376,-10.692687,11.605569,0.23728813,1.5018483,-0.53027254,2.7205396,-0.39304408,15.76098,18.531643,0.05959839,21.502253,0.081420571,291.30276,362.66547,-2.4502177,0.54118186,67.397217,-2.7060404,0.63997692,3.9184864,15.192742,0.36002311,13707.0,22.99304,198.53609,0.5,-3.3733954,1.0,2.0,24.896551,81.401527,809.065,3.3733954,28.24733,97.0,143.17329,136.80675,32.915276,23.30863,11.560731,300.0,42.638889,4.0,159.10117,23.255728,0.22457284,123.7506,965.91058,20.0,77.697189,92.197891,81.401527,50.00655,216.86414,4.0,17.0,16.0,6.0,41.0,6.0,6.9772801,39.0,1.0,63.0,5.0,6.0,59.0,44.049957,12.0,47.0,6.0,4.0,5.0,0.0,3.0,-5.53
6.8639998,-10.4912,15.808495,-0.21436729,0.092337415,0.57981282,-0.46079311,0.71660358,14.428239,0.16308199,-11.000965,11.607491,0.25,1.4911023,-0.53027081,2.7205489,-0.39306846,16.260979,19.031643,0.059545007,22.002253,0.08136411,291.30276,381.53387,-2.4509211,0.54110175,67.397217,-2.7072973,0.64687616,3.9585915,15.192742,0.35312384,14507.0,23.454741,198.53609,0.5,-3.3757362,1.0,3.0,25.629648,81.401527,823.09198,3.3757362,28.74733,98.0,143.17329,139.90034,33.622379,23.76302,11.607265,304.0,43.345997,4.0,159.10117,23.722902,0.22152956,123.7506,984.43805,20.0,77.697189,92.197891,81.401527,50.991211,216.86414,4.0,17.0,16.0,6.0,42.0,6.0,7.0,39.0,1.0,64.0,5.0,6.0,60.0,44.049957,12.0,48.0,6.0,4.0,5.0,0.0,3.0,-8.95
6.118,-10.30478,24.267014,-0.2135442,0.089457951,0.58110523,-0.50576878,0.72535366,14.615062,0.16701826,-10.559651,12.520192,0.25,1.4911023,-0.53654224,2.7205362,-0.39953434,15.407426,18.123396,0.060983028,21.641499,0.074837774,212.55551,343.79706,-2.4501793,0.53440624,89.455688,-2.7056196,0.74208379,3.9585915,12.007167,0.25791624,14507.0,23.17214,117.28508,0.5,-3.6701221,1.0,2.0,25.629648,83.905281,825.06396,3.6701221,28.74733,98.0,143.17329,137.60875,32.915276,23.513815,11.607265,304.0,43.345997,4.0,159.10117,23.445299,0.22152956,144.67685,976.57196,20.0,77.697189,113.12415,81.401527,50.991211,216.86414,4.0,17.0,16.0,6.0,41.0,7.0,7.0,39.0,1.0,64.0,5.0,6.0,60.0,44.049957,13.0,47.0,7.0,4.0,5.0,0.0,3.0,-7.97
4.8390002,-8.82125,36.108002,-0.20783371,0.082900107,0.44544831,-0.44256333,0.66673207,13.76261,0.16308048,-10.250685,13.693471,0.25,1.4918576,-0.48102644,2.7205486,-0.31015077,14.927646,17.031643,0.054879624,21.832531,0.073048323,219.47279,327.74664,-2.4509001,0.47873878,101.29668,-2.7071662,0.73551375,3.9586704,15.192742,0.26448625,14506.0,23.159439,117.28508,0.5,-3.7600284,1.0,2.0,25.056938,90.822563,827.08398,3.7600284,28.641176,97.0,143.17329,138.58034,32.50106,23.598566,11.607135,306.0,43.509132,3.0,159.10117,23.431496,0.22152956,123.7506,973.92584,20.0,77.697189,92.197891,81.401527,50.991211,163.07693,4.0,16.0,15.0,6.0,40.0,6.0,7.0,38.0,1.0102075,64.0,5.0,8.0,60.0,62.489536,14.0,46.0,7.0,4.0,5.0,9.4210396,3.0,-5.65
4.4899998,-8.9609404,31.616989,-0.21349819,0.081221476,0.51045382,-0.43826944,0.64479744,12.376954,0.16108236,-9.7610369,13.620507,0.083333336,1.4964397,-0.52713275,2.7205496,-0.35558274,15.350296,17.215147,0.058772147,22.151754,0.069775656,223.61868,312.18634,-2.4513597,0.49924049,67.397217,-2.7082436,0.72947299,3.9466121,12.007167,0.27052701,14452.0,23.02154,117.28508,0.5,-3.9363837,1.0,2.0,25.056938,94.968445,830.08398,3.9363837,28.658014,98.0,167.03551,138.94913,32.208168,23.430511,11.608338,306.0,43.509132,3.0,182.96339,23.27634,0.22152956,165.88853,969.41571,20.0,90.646713,129.07704,94.968445,50.991211,128.64822,4.0,11.0,10.0,7.0,39.0,7.0,7.0,38.0,1.0,64.0,5.0,7.0,60.0,52.433056,14.0,46.0,7.0,4.0,5.0,0.0,3.0,-5.69
1.52,-5.4907398,15.808495,-0.14561829,0.088633671,0.16595791,-0.22198845,0.23742667,6.0806146,0.001317815,-5.8651152,14.396034,0.27083334,2.5230989,-0.27785507,2.7199273,-0.040456116,10.588658,10.876681,-0.054803528,17.551231,0.068346225,97.774193,132.07884,-2.4498692,0.19565538,125.11412,-2.7047462,0.86329478,3.7997913,4.4107962,0.13670522,8131.0,18.054939,0.0,0.35294119,-4.0185657,0.54545456,2.0,22.831038,86.409035,680.888,4.0185657,22.707724,76.0,165.17308,112.86358,24.827698,18.509109,10.95351,230.0,35.965527,3.0,187.5696,18.367628,0.25379547,165.6031,770.35931,17.0,77.697189,134.05042,81.401527,44.161598,0.0,6.0,0.0,0.0,6.0,28.0,8.0,6.6147099,22.0,1.0,49.0,2.0,6.0,48.0,44.049957,14.0,34.0,8.0,1.0,4.0,0.0,2.0,-6.32
3.441,-6.9075198,15.808495,-0.17478618,0.096995577,0.27325377,-0.31814751,0.36749023,6.08077,0.05693562,-6.8756523,13.043367,0.2857143,2.5257087,-0.35419092,2.7200584,-0.15542175,12.295765,12.583788,-0.008269193,18.561415,0.074794166,95.270432,188.68405,-2.4520741,0.26831076,67.397217,-2.7088451,0.86981934,3.8304913,4.4107962,0.13018066,8643.0,18.819839,0.0,0.35294119,-3.6721287,0.54545456,2.0,23.620405,83.905281,692.94299,3.6721287,23.207724,77.0,154.17319,118.24875,26.241911,19.237804,11.012423,234.0,36.672634,3.0,176.5697,19.111135,0.24980378,144.67685,796.75293,17.0,77.697189,113.12415,81.401527,45.158401,0.0,6.0,0.0,0.0,6.0,30.0,7.0,6.643856,22.0,1.0,50.0,2.0,6.0,49.0,44.049957,13.0,36.0,7.0,1.0,4.0,0.0,2.0,-4.88
3.3900001,-7.1160002,15.808495,-0.20792547,0.096965387,0.44593844,-0.42584985,0.56547225,9.1455879,0.13314399,-7.4411402,13.0341,0.3137255,1.9945589,-0.46986738,2.7199447,-0.31115279,12.352896,13.601426,0.054986041,18.618546,0.074770883,174.31291,238.73434,-2.4491363,0.39972752,67.397217,-2.7037282,0.76324207,3.8506873,7.5963712,0.23675792,9537.0,19.415739,79.042473,0.35294119,-3.6732719,0.54545456,2.0,23.157793,83.905281,712.93298,3.6732719,24.225361,81.0,154.17319,119.10158,27.233475,19.878769,11.129438,250.0,37.664196,3.0,176.5697,19.766918,0.24573661,126.23727,825.81348,17.0,77.697189,94.68457,81.401527,45.38982,88.215919,6.0,6.0,6.0,6.0,32.0,7.0,6.7279205,28.0,1.0,53.0,3.0,6.0,51.0,44.049957,13.0,38.0,7.0,2.0,4.0,0.0,2.0,-4.97
3.747,-7.52247,15.808495,-0.20745644,0.096995555,0.3913804,-0.42236578,0.50675344,6.0807605,0.11521767,-7.2569938,13.042721,0.3137255,1.9943311,-0.43532246,2.8738699,-0.27634838,13.313403,13.601426,0.043212604,19.579054,0.074794151,95.270432,226.42087,-2.5598431,0.34902769,67.397217,-2.8153484,0.87060034,3.8506873,8.8215923,0.12939966,9537.0,19.524839,0.0,0.35294119,-3.6721294,0.54545456,2.0,23.157793,83.905281,718.98096,3.6721294,24.225361,81.0,154.17319,123.10234,27.233475,19.976746,11.129438,250.0,37.664196,3.0,176.5697,19.832687,0.24573661,144.67685,825.81348,17.0,77.697189,113.12415,81.401527,45.38982,0.0,6.0,0.0,0.0,6.0,32.0,7.0,6.7279205,28.0,1.0,53.0,3.0,6.0,51.0,44.049957,13.0,38.0,7.0,2.0,5.0,0.0,3.0,-4.81
2.339,-6.1194501,15.808495,-0.20483871,0.08847215,0.38055041,-0.41431981,0.49782526,6.0807343,0.11255245,-6.3696404,14.457316,0.15686275,1.9943311,-0.43052861,2.7350342,-0.27038735,12.313403,12.601426,0.038266078,19.156404,0.068221673,97.774193,169.81564,-2.514931,0.34096611,67.397217,-2.7634549,0.86705434,3.8506873,8.8215923,0.13294566,9537.0,19.22164,0.0,0.35294119,-4.0259023,0.54545456,2.0,23.157793,86.409035,720.953,4.0259023,24.225361,81.0,165.17308,120.81075,26.526369,19.702452,11.129438,250.0,37.664196,3.0,187.5696,19.553589,0.24573661,186.52937,817.94739,17.0,77.697189,154.97667,81.401527,45.38982,0.0,6.0,0.0,0.0,6.0,31.0,8.0,6.7279205,28.0,1.0,53.0,3.0,6.0,51.0,44.049957,14.0,37.0,8.0,2.0,4.0,0.0,2.0,-6.47
2.934,-6.72295,15.808495,-0.14469248,0.088633649,0.16595627,-0.22164544,0.23741084,6.0806098,0.001312385,-6.7870498,14.394489,0.25490198,2.6119919,-0.27776298,2.7200134,-0.040444728,11.982506,12.270528,-0.054805338,18.945078,0.068346202,97.774193,150.94725,-2.4532232,0.19565529,125.11412,-2.7091794,0.87179589,3.8074541,8.8215923,0.12820412,9401.0,19.433041,0.0,0.35294119,-4.0185671,0.54545456,2.0,24.5,86.409035,722.96899,4.0185671,24.10157,80.0,165.17308,122.14434,27.112156,19.872267,11.136618,244.0,38.249985,3.0,187.5696,19.745724,0.24222167,165.6031,825.94177,17.0,77.697189,134.05042,81.401527,47.152367,0.0,6.0,0.0,0.0,6.0,31.0,8.0,6.7004399,22.0,1.0,52.0,2.0,6.0,51.0,44.049957,14.0,37.0,8.0,1.0,4.0,0.0,2.0,-5.05
