logP(o/w),logS,SlogP,GCUT_PEOE_1,PEOE_VSA+1,GCUT_PEOE_0,h_logD,h_logP,GCUT_SMR_1,PEOE_RPC-,PEOE_VSA+0,density,GCUT_SLOGP_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,a_ICM,h_log_pbo,GCUT_SMR_2,h_logS,PEOE_VSA_FPNEG,h_ema,rsynth,BCUT_SMR_3,balabanJ,BCUT_SLOGP_0,BCUT_PEOE_1,SMR_VSA3,BCUT_SLOGP_3,PEOE_VSA_POS,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,GCUT_SMR_3,KierFlex,PEOE_VSA+2,a_IC,chi1v,h_emd_C,BCUT_PEOE_3,GCUT_SLOGP_2,h_emd,PEOE_RPC+,KierA2,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,KierA3,KierA1,BCUT_PEOE_0,SMR_VSA1,PEOE_VSA_FPOS,GCUT_SLOGP_3,PEOE_VSA_FPPOS,SlogP_VSA9,VDistEq,vsa_pol,SlogP_VSA5,chi0v,SlogP_VSA4,PEOE_VSA_FNEG,PEOE_VSA_FHYD,SlogP_VSA8,bpol,b_rotR,weinerPath,opr_nrot,SMR,PEOE_VSA-0,Kier3,petitjean,PEOE_PC-,petitjeanSC,SMR_VSA7,GCUT_PEOE_3,lip_violation,b_1rotR,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,b_single,weinerPol,PEOE_VSA_FPOL,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,PEOE_VSA_PNEG,vsa_hyd,PEOE_VSA_HYD,zagreb,chi0,opr_violation,SlogP_VSA2,a_nH,TPSA,chi0v_C,mr,VAdjEq,b_count,SMR_VSA6,vdw_vol,diameter,h_pKb,a_count,PEOE_VSA_POL,PEOE_VSA+4,vsa_other,Q_VSA_HYD,SlogP_VSA3,b_1rotN,vdw_area,Q_VSA_POS,b_rotN,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,h_pavgQ,VAdjMa,opr_brigid,h_pstates,b_heavy,PEOE_VSA_PPOS,rings,a_nN,a_heavy,SlogP_VSA1,h_pstrain,lip_acc,a_donacc,a_nC,a_acc,SMR_VSA4,opr_nring,ast_violation_ext,PEOE_VSA-3,radius,ast_violation,logPapp
3.112,-7.2126498,3.5464699,-0.37293079,24.819252,-0.85429996,5.9494452,5.9500155,-0.2077949,0.081753783,282.34436,0.81724674,-0.31603774,0.44605199,-0.44535145,0.66801524,1.5861709,11.768976,0.17015488,-8.7454996,0.12132046,13.949718,0.2037037,3.0029504,1.6490916,-2.8425345,-0.48424804,25.799631,2.7202184,601.25494,-0.27641085,12.039783,13.487967,0.043255039,3.4873509,14.226338,115.09749,176.06497,19.511614,19.7092,2.7491415,0.023280455,24.683382,0.072037809,19.406864,163.38666,274.38828,-2.450182,0.40021077,101.29668,11.864871,39.585079,-2.7054892,30.936834,0.78632259,3.203685,0.10161255,223.78947,3.9455156,102.18771,51.765594,33.309906,10.781946,0.21367742,0.77706701,132.07884,79.700798,0.19298245,11260.0,22.0,20.527241,31.616989,14.070401,0.42105263,-3.8127494,0.72727275,238.24709,3.2532177,2.0,0.19298245,22.962986,90.822563,769.388,3.8127494,25.67485,97.0,86.0,0.22293302,143.17329,122.4392,27.517933,21.064297,11.289133,92.766678,584.75671,594.17773,272.0,39.526005,3.0,159.10117,57.0,157.25999,26.043242,20.958773,0.23812568,114.0,105.31101,871.1347,19.0,9.874567,111.0,170.46387,0.0,77.697189,764.6416,73.758316,11.0,764.6416,764.6416,11.0,81.401527,46.686981,105.00145,4.0,11.0,11.0,6.0,34.0,6.0,0.001333071,6.83289,33.0,1.0102092,57.0,77.697189,4.0,8.0,54.0,62.489536,0.00079526,14.0,9.0,39.0,7.0,0.0,3.0,5.0,9.4210396,11.0,3.0,-5.56
2.763,-7.3523402,2.8334999,-0.38471848,20.328241,-0.85751146,5.2370543,5.2370543,-0.21347037,0.080148034,280.13583,0.82379848,-0.33478165,0.51194966,-0.4424518,0.64669627,1.5823857,10.383321,0.16727512,-8.2557812,0.13964848,13.876746,0.018518519,3.0030515,1.6547699,-2.8443589,-0.53679729,22.614056,2.7202194,593.90497,-0.28843567,12.462432,13.671471,0.053229753,3.4983578,14.676286,135.39699,177.2272,19.830837,20.924295,2.7491977,0.038665816,25.899389,0.068853073,19.714436,167.53253,258.82797,-2.4506221,0.46995106,67.397217,11.815591,40.199955,-2.7065532,15.62157,0.77997863,3.2108073,0.11904682,190.89229,3.9293435,106.3336,32.897186,33.23756,7.5963712,0.22002138,0.7413047,169.81564,81.752007,0.19298245,11212.0,22.0,20.389339,31.616989,13.7904,0.3888889,-3.9891045,0.63636363,205.34988,3.265434,2.0,0.19298245,22.962986,94.968445,772.388,3.9891045,25.691687,102.0,87.0,0.2586953,167.03551,122.80799,27.225039,20.896242,11.290783,106.3336,564.45721,564.45721,272.0,39.526005,3.0,182.96339,58.0,159.75,26.009861,20.80405,0.23812568,115.0,147.44896,866.62451,18.0,14.0,112.0,196.98032,12.949531,90.646713,761.4375,110.63747,11.0,761.4375,761.4375,11.0,94.968445,46.686981,70.572739,4.0,6.0,6.0,7.0,33.0,7.0,0.0,6.83289,33.0,1.0,57.0,90.646713,4.0,7.0,54.0,52.433056,0.0,14.0,9.0,39.0,7.0,0.0,3.0,4.0,0.0,11.0,2.0,-6.44
6.0209999,-9.8515701,5.3137999,-0.38542184,4.5197463,-0.83958244,7.9804764,7.9804764,-0.20984447,0.0917245,298.15286,0.79979056,-0.3091464,0.55397338,-0.45250112,0.71167278,1.5296197,12.434478,0.17271063,-9.9268684,0.1196105,11.85382,0.16363636,3.0033529,1.7396655,-2.8393435,-0.54205489,25.799631,2.7203331,542.565,-0.36714864,13.766962,15.881814,0.055470534,3.5329368,14.728771,94.797981,174.37663,20.075182,18.191298,2.7494919,0.057468519,23.173933,0.080823563,20.035952,233.00809,327.74664,-2.4510396,0.54381305,67.397217,12.31618,40.431442,-2.7062349,12.497255,0.69956654,3.2608986,0.10018036,242.65787,3.8237853,92.766678,32.897186,34.017773,15.192742,0.30043343,0.78020912,132.07884,79.907211,0.18965517,11237.0,22.0,21.272739,110.65946,14.6016,0.35294119,-3.3982925,0.54545456,238.6759,3.2967889,3.0,0.18965517,23.700937,81.401527,779.42297,3.3982925,26.17485,99.0,89.0,0.21979085,143.17329,126.85278,29.509497,21.683119,11.359673,92.766678,605.10919,605.10919,276.0,40.233112,4.0,159.10117,59.0,139.44,27.645535,21.699144,0.23466173,117.0,86.871437,900.17438,17.0,14.0,114.0,170.46387,0.0,77.697189,775.57306,55.318733,11.0,775.57306,775.57306,11.0,81.401527,47.675388,158.78867,4.0,12.0,12.0,6.0,37.0,6.0,0.0,6.8579812,34.0,1.0,58.0,77.697189,4.0,6.0,55.0,44.049957,0.0,12.0,8.0,42.0,6.0,0.0,3.0,5.0,0.0,11.0,3.0,-6.63
4.2719998,-8.4962597,3.69017,-0.38471848,20.328241,-0.83958739,6.6458535,6.6458535,-0.21333686,0.092536554,219.11038,0.81131035,-0.31035146,0.54943579,-0.44358322,0.70723212,1.5636441,12.434432,0.16726649,-9.1116886,0.12296636,13.207558,0.10909091,3.003015,1.7355506,-2.8483696,-0.53682041,25.799631,2.7202053,537.04791,-0.35645682,12.704014,14.818865,0.05757045,3.5094149,15.104012,94.797981,175.12813,19.709156,19.632139,2.7492182,0.050164048,24.643177,0.072819114,20.546402,237.72038,309.30707,-2.4496655,0.51588553,125.11412,12.31618,40.431442,-2.7043238,12.497255,0.69317228,3.2201746,0.10028441,157.56627,3.8294306,95.270432,87.14946,33.555779,10.781946,0.30682772,0.77674925,113.21043,79.636803,0.20689656,11277.0,23.0,20.981039,112.868,14.6016,0.3888889,-3.7719779,0.63636363,207.40775,3.2731302,2.0,0.20689656,24.304758,83.905281,781.39496,3.7719779,26.319008,97.0,89.0,0.22325078,154.17319,124.5612,28.639254,21.408825,11.360021,95.270432,601.80066,601.80066,274.0,40.069973,3.0,170.10106,57.0,148.67,26.775291,21.460594,0.23466173,115.0,126.23727,892.30829,18.0,14.0,112.0,172.96762,0.0,77.697189,774.76831,94.68457,12.0,774.76831,774.76831,12.0,81.401527,47.675388,158.78867,4.0,12.0,12.0,6.0,36.0,7.0,0.0,6.8579812,34.0,1.0,58.0,77.697189,4.0,6.0,55.0,44.049957,0.0,13.0,9.0,41.0,7.0,0.0,3.0,5.0,0.0,11.0,3.0,-5.94
6.3779998,-10.25804,5.4274998,-0.38531014,4.5197463,-0.83966273,8.1123571,8.1123571,-0.20981474,0.091755345,377.19534,0.79979056,-0.30921385,0.52374506,-0.44049484,0.66222548,1.4989673,9.3696499,0.1661963,-9.7425747,0.1196105,11.862431,0.16363636,3.01773,1.7394937,-2.8537941,-0.54194874,22.614056,2.8739629,621.60748,-0.30934936,14.72747,15.881814,0.05253033,3.5913424,16.135387,94.797981,179.87608,21.03569,17.61701,2.7616024,0.04246157,22.596439,0.080850743,20.98019,153.96561,315.43317,-2.5606508,0.48370337,67.397217,12.904663,42.299248,-2.8162937,12.497255,0.80148149,3.3284855,0.10018036,224.21829,3.8237853,92.766678,32.897186,34.743904,16.417963,0.19851851,0.78020912,226.42087,86.466454,0.18965517,11237.0,24.0,21.38184,31.616989,14.6016,0.35294119,-3.39715,0.54545456,238.6759,3.3609049,3.0,0.18965517,23.700937,81.401527,785.47101,3.39715,26.17485,111.0,89.0,0.21979085,143.17329,130.85355,29.509497,21.781096,11.359673,92.766678,605.10919,605.10919,276.0,40.233112,4.0,159.10117,65.0,139.44,28.371668,21.770584,0.23466173,123.0,105.31101,900.17438,17.0,14.0,120.0,170.46387,0.0,77.697189,775.57306,73.758316,11.0,775.57306,775.57306,11.0,81.401527,47.675388,70.572739,4.0,6.0,6.0,6.0,37.0,6.0,0.0,6.8579812,34.0,1.0,58.0,77.697189,4.0,6.0,55.0,44.049957,0.0,12.0,8.0,42.0,6.0,0.0,3.0,5.0,0.0,11.0,3.0,-7.1
4.9699998,-8.8550196,4.2737999,-0.38471848,4.5197463,-0.83968323,6.5199261,6.5199261,-0.20669444,0.094316848,329.76984,0.81131035,-0.30863649,0.51101047,-0.42003781,0.64542383,1.5318843,9.3696232,0.16566184,-8.8552494,0.12296636,13.277022,0.018181818,3.0048628,1.7394937,-2.8564587,-0.53654462,22.614056,2.7371328,618.29895,-0.28597766,13.72747,14.881814,0.052340947,3.5757041,16.135387,138.91493,180.76236,20.613039,19.021618,2.7510316,0.038665496,24.001726,0.0732252,20.98019,156.46938,258.82797,-2.5173314,0.46981981,67.397217,12.904663,42.299248,-2.7666242,12.497255,0.79804367,3.3006983,0.10028441,224.21829,3.8237853,95.270432,32.897186,34.445045,16.417963,0.20195635,0.77674925,169.81564,86.196037,0.18965517,11237.0,24.0,21.07864,31.616989,14.6016,0.35294119,-3.7509232,0.54545456,238.6759,3.3457007,2.0,0.18965517,23.700937,83.905281,787.44299,3.7509232,26.17485,109.0,89.0,0.22325078,154.17319,128.56197,28.802389,21.506804,11.359673,95.270432,601.80066,601.80066,276.0,40.233112,3.0,170.10106,63.0,148.67,27.664562,21.495146,0.23466173,121.0,147.16353,892.30829,17.0,14.0,118.0,172.96762,0.0,77.697189,774.76831,115.61083,11.0,774.76831,774.76831,11.0,81.401527,47.675388,70.572739,4.0,6.0,6.0,6.0,36.0,7.0,0.0,6.8579812,34.0,1.0,58.0,77.697189,4.0,6.0,55.0,44.049957,0.0,13.0,9.0,41.0,7.0,0.0,3.0,5.0,0.0,11.0,3.0,-5.22
6.1929998,-9.9130402,5.2339702,-0.38534951,20.328241,-0.83970863,8.1899662,8.1899662,-0.21422301,0.090994887,295.94431,0.79673505,-0.30961621,0.55639458,-0.46427879,0.72119147,1.5188783,12.434587,0.17545751,-10.121844,0.11722118,11.855056,0.125,3.0031159,1.7400299,-2.8458192,-0.54219431,25.799631,2.7203321,556.16492,-0.36701322,14.41112,16.525972,0.058386516,3.536675,15.709805,94.797981,177.70876,20.719339,18.406618,2.7492597,0.057174709,23.413668,0.080183573,21.251776,235.21663,365.91229,-2.4519212,0.54320556,67.397217,12.821271,41.3965,-2.7085679,12.497255,0.70277721,3.25825,0.098179169,190.89229,3.8479035,92.766678,51.765594,34.561745,10.781946,0.29722276,0.78459966,169.81564,82.093628,0.22033899,11864.0,24.0,21.745939,112.868,15.150279,0.3888889,-3.4255407,0.63636363,205.34988,3.3006182,3.0,0.22033899,25.059376,81.401527,793.45001,3.4255407,26.819008,102.0,90.0,0.21540034,143.17329,129.94638,30.053467,22.13752,11.412768,92.766678,620.91772,620.91772,278.0,40.777081,4.0,159.10117,61.0,139.44,28.189505,22.201136,0.23130681,120.0,105.31101,918.70184,18.0,14.0,117.0,170.46387,0.0,77.697189,791.38159,73.758316,13.0,791.38159,791.38159,13.0,81.401527,48.664177,158.78867,5.0,12.0,12.0,6.0,38.0,6.0,0.0,6.8826432,34.0,1.0,59.0,77.697189,4.0,6.0,56.0,44.049957,0.0,12.0,8.0,43.0,6.0,0.0,3.0,5.0,0.0,11.0,3.0,-8.04
6.1090002,-9.9130402,5.08987,-0.38534606,20.328241,-0.83962423,8.170351,8.170351,-0.20982328,0.090979569,295.94431,0.79673505,-0.30918434,0.55378598,-0.45014378,0.71117884,1.5188783,12.434572,0.17271015,-10.109236,0.11722118,11.860278,0.17857143,3.0034699,1.7257797,-2.8472729,-0.54202896,25.799631,2.7203054,556.16492,-0.36735687,14.266962,16.381813,0.055281132,3.543741,15.324304,94.797981,177.70876,20.575182,18.498707,2.7495692,0.057144027,23.478937,0.080167159,20.73028,235.21663,328.17548,-2.4524667,0.5413444,67.397217,12.821271,41.3965,-2.7085595,12.497255,0.70277721,3.265662,0.098179169,224.21829,3.8727674,92.766678,51.765594,34.72488,15.192742,0.29722276,0.78459966,132.07884,82.093628,0.20338982,11946.0,23.0,21.738939,112.868,15.150279,0.3888889,-3.4261174,0.63636363,238.6759,3.3087962,3.0,0.20338982,24.444445,81.401527,793.45001,3.4261174,26.67485,102.0,90.0,0.21540034,143.17329,129.94638,30.216602,22.137518,11.408988,92.766678,620.91772,620.91772,280.0,40.940216,4.0,159.10117,61.0,139.44,28.352642,22.16736,0.23130681,120.0,105.31101,918.70184,18.0,14.0,117.0,170.46387,0.0,77.697189,791.38159,73.758316,12.0,791.38159,791.38159,12.0,81.401527,48.664177,158.78867,4.0,12.0,12.0,6.0,38.0,6.0,0.0,6.8826432,34.0,1.0,59.0,77.697189,4.0,6.0,56.0,44.049957,0.0,12.0,8.0,43.0,6.0,0.0,3.0,5.0,0.0,11.0,3.0,-5.36
6.5510001,-10.11481,5.47997,-0.38534203,4.5197463,-0.83969855,8.4013777,8.4013777,-0.20982237,0.090917453,327.56131,0.79380035,-0.30917025,0.55375624,-0.44985515,0.71140283,1.5085307,12.4346,0.17270641,-10.417576,0.11492544,11.862203,0.19298245,3.0035374,1.7097065,-2.8470669,-0.54202574,25.799631,2.7203238,571.97345,-0.36738381,14.766962,16.881813,0.055261955,3.5525243,15.927531,94.797981,181.0237,21.075182,18.658663,2.7496147,0.057141632,23.638176,0.080112427,21.430876,235.21663,347.04388,-2.4539368,0.54126704,67.397217,13.323929,42.362679,-2.710803,12.497255,0.7085982,3.2780678,0.096256368,224.21829,3.9315438,92.766678,51.765594,35.431988,15.192742,0.29140177,0.78881818,150.94725,84.280045,0.21666667,12711.0,24.0,22.20064,112.868,15.695501,0.42105263,-3.4284582,0.72727275,238.6759,3.3185811,3.0,0.21666667,25.193336,81.401527,807.47699,3.4284582,27.17485,105.0,91.0,0.21118182,143.17329,133.03996,30.92371,22.591908,11.455861,92.766678,636.7262,636.7262,284.0,41.647324,4.0,159.10117,63.0,139.44,29.05975,22.635307,0.22805569,123.0,105.31101,937.22931,19.0,14.0,120.0,170.46387,0.0,77.697189,807.19006,73.758316,13.0,807.19006,807.19006,13.0,81.401527,49.653332,158.78867,4.0,12.0,12.0,6.0,39.0,6.0,0.0,6.9068904,34.0,1.0,60.0,77.697189,4.0,6.0,57.0,44.049957,0.0,12.0,8.0,44.0,6.0,0.0,3.0,5.0,0.0,11.0,3.0,-7.97
5.8049998,-9.9283895,4.9261999,-0.38471848,12.978266,-0.83958417,7.8816643,7.8816643,-0.21007022,0.088191077,374.98679,0.80481017,-0.31041449,0.54935771,-0.50614142,0.71159744,1.541409,12.621424,0.1686177,-9.9760008,0.11814506,12.775023,0.19298245,3.0034468,1.7097065,-2.8498142,-0.55284482,27.857485,2.7202983,649.91589,-0.3561708,13.913409,15.973565,0.053609964,3.5325527,15.927531,94.797981,181.88626,20.714428,19.521692,2.7495885,0.071203113,24.505905,0.073777489,21.430876,156.46938,309.30707,-2.4523869,0.53420985,89.455688,13.323929,42.362679,-2.7077935,23.497143,0.80596203,3.2522633,0.096352436,229.46173,3.9315438,95.270432,32.897186,35.133129,12.007167,0.19403797,0.78550249,132.07884,84.009628,0.21666667,12711.0,24.0,21.918039,31.616989,15.695501,0.42105263,-3.7228441,0.72727275,238.6759,3.2992318,2.0,0.21666667,25.193336,83.905281,809.44897,3.7228441,27.17485,103.0,91.0,0.21449749,143.17329,130.74837,30.216602,22.342703,11.455861,95.270432,633.41766,633.41766,284.0,41.647324,4.0,159.10117,61.0,148.67,28.352642,22.355808,0.22805569,121.0,126.23727,929.36322,19.0,14.0,118.0,172.96762,0.0,77.697189,806.38525,94.68457,13.0,806.38525,806.38525,13.0,81.401527,49.653332,158.78867,4.0,12.0,12.0,6.0,38.0,7.0,0.0,6.9068904,34.0,1.0,60.0,77.697189,4.0,6.0,57.0,44.049957,0.0,13.0,9.0,43.0,7.0,0.0,3.0,5.0,0.0,11.0,3.0,-7.56
4.526,-8.4448605,4.57267,-0.36695302,24.819252,-0.85429996,7.2621832,7.262754,-0.20371848,0.081753761,329.76984,0.80711251,-0.30917215,0.4452444,-0.43148145,0.66661924,1.5522594,11.768971,0.17014658,-9.6672945,0.11423524,13.948192,0.19298245,3.0035381,1.7105852,-2.8470569,-0.48418733,25.799631,2.7203233,648.68042,-0.2756176,13.433629,14.881814,0.043227453,3.55038,15.634385,115.09749,186.27113,20.90546,19.771812,2.7496181,0.023277154,24.751289,0.072037786,20.977488,163.38666,293.25668,-2.4538937,0.40017286,101.29668,13.104382,42.481728,-2.7105753,30.936834,0.79880154,3.2735512,0.095678285,257.11548,3.9316275,102.18771,51.765594,35.594364,15.192742,0.20119846,0.79008651,150.94725,86.26004,0.21666667,12710.0,24.0,21.90534,31.616989,15.392214,0.42105263,-3.8127503,0.72727275,271.57309,3.3175044,2.0,0.21666667,24.589926,90.822563,811.46899,3.8127503,27.068697,106.0,90.0,0.20991352,143.17329,131.71996,29.802389,22.427454,11.455715,92.766678,632.18219,641.60321,286.0,41.810463,4.0,159.10117,63.0,157.25999,28.327698,22.339893,0.22805569,123.0,105.31101,926.71716,19.0,9.8745804,120.0,170.46387,0.0,77.697189,812.06708,73.758316,13.0,812.06708,812.06708,13.0,81.401527,49.653332,105.00145,4.0,11.0,11.0,6.0,37.0,6.0,0.001333033,6.9068904,33.0,1.010209,60.0,77.697189,4.0,8.0,57.0,62.489536,0.000795237,14.0,9.0,42.0,7.0,0.0,3.0,5.0,9.4210396,11.0,3.0,-5.52
6.1420002,-10.12152,5.5103698,-0.38686255,20.328241,-0.83958203,8.2946014,8.2946014,-0.21605732,0.090964526,221.31892,0.79765135,-0.31034797,0.58116305,-0.50625503,0.75558299,1.5356842,15.499406,0.1918463,-10.687778,0.11657054,11.845808,0.15517241,3.0029438,1.5201805,-2.8385117,-0.55295038,28.985207,2.7202225,481.53955,-0.39041704,14.46825,17.54361,0.060335387,3.5288417,13.986676,94.797981,176.60368,20.77647,19.091547,2.7491493,0.085371405,24.102047,0.080156818,20.196953,314.25909,415.96259,-2.4489236,0.66139501,67.397217,12.041245,40.165821,-2.7032847,12.497255,0.60510224,3.2508762,0.097634226,176.00584,3.8534377,92.766678,51.765594,34.827175,13.967521,0.39489776,0.78579521,113.21043,77.720802,0.17741935,12887.0,22.0,22.341841,191.91048,14.78738,0.3888889,-3.4266839,0.63636363,172.02388,3.2880561,3.0,0.17741935,24.740761,81.401527,813.44,3.4266839,27.836647,95.0,94.0,0.21420477,143.17329,130.79919,31.045031,22.778484,11.516699,92.766678,625.33478,625.33478,294.0,41.768646,4.0,159.10117,57.0,139.44,28.454937,22.843071,0.2277095,119.0,86.871437,947.76245,18.0,14.0,115.0,170.46387,0.0,77.697189,795.79865,55.318733,11.0,795.79865,795.79865,11.0,81.401527,49.022373,247.00458,4.0,18.0,18.0,6.0,40.0,6.0,0.0,6.9541965,40.0,1.0,62.0,77.697189,5.0,6.0,58.0,44.049957,0.0,12.0,8.0,45.0,6.0,0.0,4.0,5.0,0.0,11.0,3.0,-8.11
4.177,-8.5845499,3.8597,-0.38471848,20.328241,-0.85751098,6.5498409,6.5498409,-0.2067042,0.080148011,327.56131,0.81321985,-0.31043646,0.51114643,-0.42164636,0.64555615,1.5487781,10.383316,0.16726297,-9.1776104,0.13146058,13.875223,0.01754386,3.0036933,1.7161604,-2.8491209,-0.53661519,22.614056,2.7203252,641.33044,-0.28612515,13.856279,15.065317,0.053158138,3.5615697,16.100512,135.39699,187.40215,21.224684,20.986736,2.7497079,0.038665477,25.967115,0.06885305,21.29085,167.53253,277.69638,-2.454834,0.46983764,67.397217,13.048123,43.104393,-2.7123826,15.62157,0.79287899,3.2808404,0.11206684,224.21829,3.9160769,106.3336,32.897186,35.522018,12.007167,0.20712103,0.75647259,188.68405,88.311249,0.21666667,12659.0,24.0,21.767441,31.616989,15.097633,0.3888889,-3.9891057,0.63636363,238.6759,3.3298957,2.0,0.21666667,24.589926,94.968445,814.46899,3.9891057,27.085535,111.0,91.0,0.24352741,167.03551,132.08875,29.509497,22.259398,11.457216,106.3336,611.88269,611.88269,286.0,41.810463,3.0,182.96339,64.0,159.75,28.294317,22.184685,0.22805569,124.0,147.44896,922.20697,18.0,14.0,121.0,196.98032,12.949531,90.646713,808.86304,110.63747,13.0,808.86304,808.86304,13.0,94.968445,49.653332,70.572739,4.0,6.0,6.0,7.0,36.0,7.0,0.0,6.9068904,33.0,1.0,60.0,90.646713,4.0,7.0,57.0,52.433056,0.0,14.0,9.0,42.0,7.0,0.0,3.0,5.0,0.0,11.0,3.0,-5.68
6.4990001,-10.52799,5.6240702,-0.38651928,20.328241,-0.83965635,8.4261112,8.4261112,-0.21605732,0.090994865,300.36139,0.79765135,-0.31035092,0.56385905,-0.48357451,0.71412933,1.5079411,12.434578,0.16728106,-10.503246,0.11657054,11.85441,0.15517241,3.0158045,1.5200447,-2.8526468,-0.55293483,25.799631,2.8738599,560.58203,-0.38783601,15.428759,17.54361,0.059105992,3.5870218,15.264558,94.797981,182.46088,21.736979,18.518639,2.7596829,0.071203202,23.52593,0.080183551,21.108046,235.21663,403.64911,-2.5599105,0.59805173,67.397217,12.591503,41.943455,-2.8154211,12.497255,0.70442694,3.3183999,0.097634226,157.56627,3.8534377,92.766678,51.765594,35.553307,15.192742,0.29557306,0.78579521,207.55246,84.280045,0.17741935,12887.0,24.0,22.450939,112.868,14.78738,0.3888889,-3.4255414,0.63636363,172.02388,3.3520095,3.0,0.17741935,24.740761,81.401527,819.48798,3.4255414,27.836647,107.0,94.0,0.21420477,143.17329,134.79996,31.045031,22.876459,11.516699,92.766678,625.33478,625.33478,294.0,41.768646,4.0,159.10117,63.0,139.44,29.181068,22.920092,0.2277095,125.0,105.31101,947.76245,18.0,14.0,121.0,170.46387,0.0,77.697189,795.79865,73.758316,11.0,795.79865,795.79865,11.0,81.401527,49.022373,158.78867,4.0,12.0,12.0,6.0,40.0,6.0,0.0,6.9541965,40.0,1.0,62.0,77.697189,5.0,6.0,58.0,44.049957,0.0,12.0,8.0,45.0,6.0,0.0,4.0,5.0,0.0,11.0,3.0,-8.61
5.0910001,-9.1249704,4.4703698,-0.38592696,20.328241,-0.83967328,6.8337402,6.8337402,-0.21515201,0.093608312,252.93591,0.80856997,-0.30968738,0.56001216,-0.48189881,0.71455145,1.5406058,12.434551,0.16674313,-9.6159592,0.11983795,13.26898,0.017241379,3.0040042,1.5200447,-2.8553352,-0.54754341,25.799631,2.7350068,557.2735,-0.37738031,14.428759,16.54361,0.058321789,3.5714023,15.264558,138.91493,183.33209,21.314327,19.923058,2.7501709,0.064170189,24.931026,0.072677754,21.108046,237.72038,347.04388,-2.5150821,0.57011604,67.397217,12.591503,41.943455,-2.7636483,12.497255,0.70097834,3.2904918,0.097733065,157.56627,3.8534377,95.270432,51.765594,35.254448,15.192742,0.29902166,0.78242898,150.94725,84.009628,0.17741935,12887.0,24.0,22.147739,112.868,14.78738,0.3888889,-3.7793145,0.63636363,172.02388,3.3367748,2.0,0.17741935,24.740761,83.905281,821.45996,3.7793145,27.836647,105.0,94.0,0.21757101,154.17319,132.50838,30.337923,22.602167,11.516699,95.270432,622.02625,622.02625,294.0,41.768646,3.0,170.10106,61.0,148.67,28.473963,22.644419,0.2277095,123.0,147.16353,939.89636,18.0,14.0,119.0,172.96762,0.0,77.697189,794.9939,115.61083,11.0,794.9939,794.9939,11.0,81.401527,49.022373,158.78867,4.0,12.0,12.0,6.0,39.0,7.0,0.0,6.9541965,40.0,1.0,62.0,77.697189,5.0,6.0,58.0,44.049957,0.0,13.0,9.0,44.0,7.0,0.0,4.0,5.0,0.0,11.0,3.0,-6.0
6.23,-10.18299,5.2864399,-0.38662735,36.136734,-0.8396225,8.4841728,8.4841728,-0.21605732,0.090231836,219.11038,0.79478735,-0.31035152,0.58010209,-0.50622815,0.75054806,1.5251911,15.4995,0.191845,-10.869949,0.11429998,11.852261,0.16949153,3.0030289,1.5099474,-2.8461711,-0.55294919,28.985207,2.7202086,495.1395,-0.38992372,14.96825,18.04361,0.060124181,3.5396051,14.548344,94.797981,179.97253,21.27647,19.400085,2.7492037,0.085119218,24.408178,0.079511188,20.875801,316.46765,416.39139,-2.4496017,0.66079652,67.397217,12.512409,41.117096,-2.7045498,12.497255,0.61007285,3.2556648,0.09573251,157.56627,3.8928797,92.766678,70.633995,35.534283,13.967521,0.38992712,0.78996754,113.21043,79.907211,0.19047619,13639.0,23.0,22.808041,194.11902,15.309149,0.3888889,-3.4545088,0.63636363,172.02388,3.3000097,3.0,0.19047619,25.478907,81.401527,827.46698,3.4545088,28.336647,98.0,95.0,0.21003248,143.17329,133.89279,31.752136,23.232882,11.564451,92.766678,641.14325,641.14325,298.0,42.47575,4.0,159.10117,59.0,139.44,29.162043,23.311859,0.22457284,122.0,105.31101,966.28992,18.0,14.0,118.0,170.46387,0.0,77.697189,811.60712,73.758316,12.0,811.60712,811.60712,12.0,81.401527,50.00655,247.00458,4.0,18.0,18.0,6.0,41.0,6.0,0.0,6.9772801,40.0,1.0,63.0,77.697189,5.0,6.0,59.0,44.049957,0.0,12.0,8.0,46.0,6.0,0.0,4.0,5.0,0.0,11.0,3.0,-6.12
